CZ_LNK_KEY,BASE_YYMM,BILL_ACNT_NO,ENTR_NO,CUST_NO,YY10_AGELV_ID,CUST_AGE,PP_CD,PP_NM,ENTR_STTS_CD,FRST_ENTR_DT,SPPS_AMT,SMLS_STLM_AMT,TOT_BILL_AMT,DP_LOAD_DTTM,DP_LOAD_USER_ID,SEX_DV_CD
310415,202609,BILL-310415,ENTR-ROAMING-BASELINE-0415,310415,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310406,202609,BILL-310406,ENTR-ROAMING-BASELINE-0406,310406,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310416,202609,BILL-310416,ENTR-ROAMING-BASELINE-0416,310416,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310414,202609,BILL-310414,ENTR-ROAMING-BASELINE-0414,310414,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310419,202609,BILL-310419,ENTR-ROAMING-BASELINE-0419,310419,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310402,202609,BILL-310402,ENTR-ROAMING-BASELINE-0402,310402,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310409,202609,BILL-310409,ENTR-ROAMING-BASELINE-0409,310409,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310405,202609,BILL-310405,ENTR-ROAMING-BASELINE-0405,310405,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310420,202609,BILL-310420,ENTR-ROAMING-BASELINE-0420,310420,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310413,202609,BILL-310413,ENTR-ROAMING-BASELINE-0413,310413,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310407,202609,BILL-310407,ENTR-ROAMING-BASELINE-0407,310407,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310412,202609,BILL-310412,ENTR-ROAMING-BASELINE-0412,310412,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310401,202609,BILL-310401,ENTR-ROAMING-BASELINE-0401,310401,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310516,202609,BILL-310516,ENTR-ROAMING-BASELINE-0516,310516,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310517,202609,BILL-310517,ENTR-ROAMING-BASELINE-0517,310517,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310503,202609,BILL-310503,ENTR-ROAMING-BASELINE-0503,310503,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310510,202609,BILL-310510,ENTR-ROAMING-BASELINE-0510,310510,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310504,202609,BILL-310504,ENTR-ROAMING-BASELINE-0504,310504,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310502,202609,BILL-310502,ENTR-ROAMING-BASELINE-0502,310502,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310512,202609,BILL-310512,ENTR-ROAMING-BASELINE-0512,310512,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310519,202609,BILL-310519,ENTR-ROAMING-BASELINE-0519,310519,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310508,202609,BILL-310508,ENTR-ROAMING-BASELINE-0508,310508,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310501,202609,BILL-310501,ENTR-ROAMING-BASELINE-0501,310501,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310506,202609,BILL-310506,ENTR-ROAMING-BASELINE-0506,310506,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310518,202609,BILL-310518,ENTR-ROAMING-BASELINE-0518,310518,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310515,202609,BILL-310515,ENTR-ROAMING-BASELINE-0515,310515,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310505,202609,BILL-310505,ENTR-ROAMING-BASELINE-0505,310505,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310513,202609,BILL-310513,ENTR-ROAMING-BASELINE-0513,310513,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310511,202609,BILL-310511,ENTR-ROAMING-BASELINE-0511,310511,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310520,202609,BILL-310520,ENTR-ROAMING-BASELINE-0520,310520,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310507,202609,BILL-310507,ENTR-ROAMING-BASELINE-0507,310507,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310514,202609,BILL-310514,ENTR-ROAMING-BASELINE-0514,310514,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
310509,202609,BILL-310509,ENTR-ROAMING-BASELINE-0509,310509,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
310613,202609,BILL-310613,ENTR-ROAMING-BASELINE-0613,310613,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310616,202609,BILL-310616,ENTR-ROAMING-BASELINE-0616,310616,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310619,202609,BILL-310619,ENTR-ROAMING-BASELINE-0619,310619,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310602,202609,BILL-310602,ENTR-ROAMING-BASELINE-0602,310602,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310611,202609,BILL-310611,ENTR-ROAMING-BASELINE-0611,310611,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310603,202609,BILL-310603,ENTR-ROAMING-BASELINE-0603,310603,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310610,202609,BILL-310610,ENTR-ROAMING-BASELINE-0610,310610,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310609,202609,BILL-310609,ENTR-ROAMING-BASELINE-0609,310609,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310617,202609,BILL-310617,ENTR-ROAMING-BASELINE-0617,310617,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310615,202609,BILL-310615,ENTR-ROAMING-BASELINE-0615,310615,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310606,202609,BILL-310606,ENTR-ROAMING-BASELINE-0606,310606,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310604,202609,BILL-310604,ENTR-ROAMING-BASELINE-0604,310604,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310605,202609,BILL-310605,ENTR-ROAMING-BASELINE-0605,310605,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310601,202609,BILL-310601,ENTR-ROAMING-BASELINE-0601,310601,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
310620,202609,BILL-310620,ENTR-ROAMING-BASELINE-0620,310620,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310614,202609,BILL-310614,ENTR-ROAMING-BASELINE-0614,310614,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310612,202609,BILL-310612,ENTR-ROAMING-BASELINE-0612,310612,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310608,202609,BILL-310608,ENTR-ROAMING-BASELINE-0608,310608,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310618,202609,BILL-310618,ENTR-ROAMING-BASELINE-0618,310618,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
310607,202609,BILL-310607,ENTR-ROAMING-BASELINE-0607,310607,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
320005,202609,BILL-320005,ENTR-ROAMING-POST-0005,320005,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320004,202609,BILL-320004,ENTR-ROAMING-POST-0004,320004,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320010,202609,BILL-320010,ENTR-ROAMING-POST-0010,320010,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320001,202609,BILL-320001,ENTR-ROAMING-POST-0001,320001,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320002,202609,BILL-320002,ENTR-ROAMING-POST-0002,320002,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320014,202609,BILL-320014,ENTR-ROAMING-POST-0014,320014,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320009,202609,BILL-320009,ENTR-ROAMING-POST-0009,320009,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320013,202609,BILL-320013,ENTR-ROAMING-POST-0013,320013,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320016,202609,BILL-320016,ENTR-ROAMING-POST-0016,320016,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320019,202609,BILL-320019,ENTR-ROAMING-POST-0019,320019,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320012,202609,BILL-320012,ENTR-ROAMING-POST-0012,320012,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320003,202609,BILL-320003,ENTR-ROAMING-POST-0003,320003,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320008,202609,BILL-320008,ENTR-ROAMING-POST-0008,320008,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320007,202609,BILL-320007,ENTR-ROAMING-POST-0007,320007,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320017,202609,BILL-320017,ENTR-ROAMING-POST-0017,320017,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320011,202609,BILL-320011,ENTR-ROAMING-POST-0011,320011,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320006,202609,BILL-320006,ENTR-ROAMING-POST-0006,320006,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320015,202609,BILL-320015,ENTR-ROAMING-POST-0015,320015,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,M
320018,202609,BILL-320018,ENTR-ROAMING-POST-0018,320018,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320020,202609,BILL-320020,ENTR-ROAMING-POST-0020,320020,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-11T23:00:00,synthetic-seeder,F
320105,202609,BILL-320105,ENTR-ROAMING-POST-0105,320105,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320118,202609,BILL-320118,ENTR-ROAMING-POST-0118,320118,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320110,202609,BILL-320110,ENTR-ROAMING-POST-0110,320110,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320106,202609,BILL-320106,ENTR-ROAMING-POST-0106,320106,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320119,202609,BILL-320119,ENTR-ROAMING-POST-0119,320119,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320113,202609,BILL-320113,ENTR-ROAMING-POST-0113,320113,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320112,202609,BILL-320112,ENTR-ROAMING-POST-0112,320112,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320116,202609,BILL-320116,ENTR-ROAMING-POST-0116,320116,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320109,202609,BILL-320109,ENTR-ROAMING-POST-0109,320109,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320117,202609,BILL-320117,ENTR-ROAMING-POST-0117,320117,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320115,202609,BILL-320115,ENTR-ROAMING-POST-0115,320115,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320102,202609,BILL-320102,ENTR-ROAMING-POST-0102,320102,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320104,202609,BILL-320104,ENTR-ROAMING-POST-0104,320104,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320108,202609,BILL-320108,ENTR-ROAMING-POST-0108,320108,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320120,202609,BILL-320120,ENTR-ROAMING-POST-0120,320120,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320101,202609,BILL-320101,ENTR-ROAMING-POST-0101,320101,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320114,202609,BILL-320114,ENTR-ROAMING-POST-0114,320114,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,F
320107,202609,BILL-320107,ENTR-ROAMING-POST-0107,320107,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320103,202609,BILL-320103,ENTR-ROAMING-POST-0103,320103,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320111,202609,BILL-320111,ENTR-ROAMING-POST-0111,320111,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-12T23:00:00,synthetic-seeder,M
320211,202609,BILL-320211,ENTR-ROAMING-POST-0211,320211,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320216,202609,BILL-320216,ENTR-ROAMING-POST-0216,320216,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320203,202609,BILL-320203,ENTR-ROAMING-POST-0203,320203,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320208,202609,BILL-320208,ENTR-ROAMING-POST-0208,320208,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320214,202609,BILL-320214,ENTR-ROAMING-POST-0214,320214,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320210,202609,BILL-320210,ENTR-ROAMING-POST-0210,320210,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320215,202609,BILL-320215,ENTR-ROAMING-POST-0215,320215,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320207,202609,BILL-320207,ENTR-ROAMING-POST-0207,320207,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320204,202609,BILL-320204,ENTR-ROAMING-POST-0204,320204,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320205,202609,BILL-320205,ENTR-ROAMING-POST-0205,320205,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320212,202609,BILL-320212,ENTR-ROAMING-POST-0212,320212,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320213,202609,BILL-320213,ENTR-ROAMING-POST-0213,320213,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320201,202609,BILL-320201,ENTR-ROAMING-POST-0201,320201,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320202,202609,BILL-320202,ENTR-ROAMING-POST-0202,320202,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320219,202609,BILL-320219,ENTR-ROAMING-POST-0219,320219,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320218,202609,BILL-320218,ENTR-ROAMING-POST-0218,320218,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320206,202609,BILL-320206,ENTR-ROAMING-POST-0206,320206,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320209,202609,BILL-320209,ENTR-ROAMING-POST-0209,320209,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320217,202609,BILL-320217,ENTR-ROAMING-POST-0217,320217,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,M
320220,202609,BILL-320220,ENTR-ROAMING-POST-0220,320220,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-13T23:00:00,synthetic-seeder,F
320306,202609,BILL-320306,ENTR-ROAMING-POST-0306,320306,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320317,202609,BILL-320317,ENTR-ROAMING-POST-0317,320317,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320315,202609,BILL-320315,ENTR-ROAMING-POST-0315,320315,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320314,202609,BILL-320314,ENTR-ROAMING-POST-0314,320314,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320311,202609,BILL-320311,ENTR-ROAMING-POST-0311,320311,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320316,202609,BILL-320316,ENTR-ROAMING-POST-0316,320316,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320302,202609,BILL-320302,ENTR-ROAMING-POST-0302,320302,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320309,202609,BILL-320309,ENTR-ROAMING-POST-0309,320309,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320308,202609,BILL-320308,ENTR-ROAMING-POST-0308,320308,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320310,202609,BILL-320310,ENTR-ROAMING-POST-0310,320310,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320303,202609,BILL-320303,ENTR-ROAMING-POST-0303,320303,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320301,202609,BILL-320301,ENTR-ROAMING-POST-0301,320301,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320320,202609,BILL-320320,ENTR-ROAMING-POST-0320,320320,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320312,202609,BILL-320312,ENTR-ROAMING-POST-0312,320312,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320319,202609,BILL-320319,ENTR-ROAMING-POST-0319,320319,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320304,202609,BILL-320304,ENTR-ROAMING-POST-0304,320304,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320318,202609,BILL-320318,ENTR-ROAMING-POST-0318,320318,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,F
320305,202609,BILL-320305,ENTR-ROAMING-POST-0305,320305,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320307,202609,BILL-320307,ENTR-ROAMING-POST-0307,320307,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320313,202609,BILL-320313,ENTR-ROAMING-POST-0313,320313,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-14T23:00:00,synthetic-seeder,M
320401,202609,BILL-320401,ENTR-ROAMING-POST-0401,320401,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320403,202609,BILL-320403,ENTR-ROAMING-POST-0403,320403,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320406,202609,BILL-320406,ENTR-ROAMING-POST-0406,320406,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320408,202609,BILL-320408,ENTR-ROAMING-POST-0408,320408,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320420,202609,BILL-320420,ENTR-ROAMING-POST-0420,320420,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320404,202609,BILL-320404,ENTR-ROAMING-POST-0404,320404,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320417,202609,BILL-320417,ENTR-ROAMING-POST-0417,320417,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320411,202609,BILL-320411,ENTR-ROAMING-POST-0411,320411,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320414,202609,BILL-320414,ENTR-ROAMING-POST-0414,320414,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320405,202609,BILL-320405,ENTR-ROAMING-POST-0405,320405,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320409,202609,BILL-320409,ENTR-ROAMING-POST-0409,320409,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320416,202609,BILL-320416,ENTR-ROAMING-POST-0416,320416,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320407,202609,BILL-320407,ENTR-ROAMING-POST-0407,320407,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320412,202609,BILL-320412,ENTR-ROAMING-POST-0412,320412,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320410,202609,BILL-320410,ENTR-ROAMING-POST-0410,320410,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,F
320419,202609,BILL-320419,ENTR-ROAMING-POST-0419,320419,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
320415,202609,BILL-320415,ENTR-ROAMING-POST-0415,320415,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-15T23:00:00,synthetic-seeder,M
